accession	message	sample_name	sample_title	bioproject_accession	organism	collection_date	env_broad_scale	env_local_scale	env_medium	geo_loc_name	host	lat_lon	air_temp_regm	altitude	ances_data	antibiotic_regm	biol_stat	biotic_regm	chem_administration	chem_mutagen	climate_environment	collection_method	cult_root_med	depth	elev	fertilizer_regm	fungicide_regm	gaseous_environment	genetic_mod	gravity	growth_facil	growth_habit	growth_hormone_regm	herbicide_regm	host_age	host_common_name	host_disease	host_dry_mass	host_genotype	host_height	host_length	host_life_stage	host_phenotype	host_subspecf_genlin	host_symbiont	host_taxid	host_tot_mass	host_wet_mass	humidity_regm	isolation_source	light_regm	mechanical_damage	mineral_nutr_regm	misc_param	neg_cont_type	non_mineral_nutr_regm	omics_observ_id	organism_count	oxy_stat_samp	perturbation	pesticide_regm	ph_regm	plant_growth_med	plant_product	plant_sex	plant_struc	pos_cont_type	radiation_regm	rainfall_regm	rel_to_oxygen	root_cond	root_med_carbon	root_med_macronutr	root_med_micronutr	root_med_ph	root_med_regl	root_med_solid	root_med_suppl	salt_regm	samp_capt_status	samp_collect_device	samp_dis_stage	samp_mat_process	samp_salinity	samp_size	samp_store_dur	samp_store_loc	samp_store_temp	samp_vol_we_dna_ext	season_environment	size_frac	source_material_id	standing_water_regm	temp	tiss_cult_growth_med	water_temp_regm	watering_regm	description	unique_id	drought	inoculum	fire_freq	species	filename_r1	filename_r2	wilting_scale	bud_number	leaf_number	leaf_length	height	nodule_num	shoot_dm	final_root_dm	seqtab_rows	inoculum_site	inoculum_burn_freq	mean_no3	mean_nh4	mean_p	mean_k	mean_so4_s	mean_b	mean_om	mean_ph	mean_ec	mean_zn	mean_mn	mean_cu	mean_fe	mean_ca	mean_mg	mean_na	mean_tkn	mean_c_n_ratio	mean_sand	mean_silt	mean_clay	other_frompreviouscolumn
SAMN39447484	Successfully loaded	F-R-339_ITS			root metagenome	2023	Greenhouse [ENVO_03600087]	rhizosphere environment [ENVO_01000999]	greenhouse soil [ENVO_00005780]	USA: Pullman, Washington	Abies grandis	NA																																																																																							Q339	ND	0Burn_W2	0	GrandFir	F-R-339_S312_L001_R1_001.fastq.gz	F-R-339_S312_L001_R2_001.fastq.gz	1	2	18	0.7	3.9	NA	0.0591	0.1191	F-R-339	2	0	1.33333333333333	8.1	7.66666666666667	92.3333333333333	6	0.043333333333333	6.40666666666667	6.16666666666667	0.086666666666667	0.266666666666667	16	0.433333333333333	29	1.83333333333333	0.333333333333333	0.036666666666667	0.166333333333333	26.2156666666667	80.8	18.8	0.4	NA
SAMN39447485	Successfully loaded	F-R-340_ITS			root metagenome	2023	Greenhouse [ENVO_03600087]	rhizosphere environment [ENVO_01000999]	greenhouse soil [ENVO_00005780]	USA: Pullman, Washington	Abies grandis	NA																																																																																							Q340	ND	0Burn_W1	0	GrandFir	F-R-340_S324_L001_R1_001.fastq.gz	F-R-340_S324_L001_R2_001.fastq.gz	1	3	12	1.8	4.3	NA	0.1439	0.1966	F-R-340	1	0	1.36666666666667	10.0666666666667	10	108	12	0.036666666666667	7.89333333333333	5.96666666666667	0.096666666666667	0.733333333333333	26.3	0.533333333333333	58	1.66666666666667	0.4	0.043333333333333	0.179	26.3323333333333	80.8	18.8	0.4	NA
SAMN39447486	Successfully loaded	F-R-341_ITS			root metagenome	2023	Greenhouse [ENVO_03600087]	rhizosphere environment [ENVO_01000999]	greenhouse soil [ENVO_00005780]	USA: Pullman, Washington	Abies grandis	NA																																																																																							Q341	D	3Burn_W5	3	GrandFir	F-R-341_S336_L001_R1_001.fastq.gz	F-R-341_S336_L001_R2_001.fastq.gz	1	4	23	1.1	4.5	NA	0.0622	0.1837	F-R-341	5	3	14.5333333333333	7.16666666666667	7	82	4.33333333333333	0.153333333333333	7.07333333333333	6.3	0.113333333333333	0.866666666666667	15.5666666666667	0.833333333333333	23	4.96666666666667	0.566666666666667	0.05	0.239333333333333	17.4663333333333	86.8	10.8	2.4	NA
SAMN39447487	Successfully loaded	F-R-342_ITS			root metagenome	2023	Greenhouse [ENVO_03600087]	rhizosphere environment [ENVO_01000999]	greenhouse soil [ENVO_00005780]	USA: Pullman, Washington	Abies grandis	NA																																																																																							Q342	D	Sterile	NA	GrandFir	F-R-342_S348_L001_R1_001.fastq.gz	F-R-342_S348_L001_R2_001.fastq.gz	1	2	9	0.3	2.4	NA	0.0214	NA	F-R-342	Sterile	NA	2.45	19.1	6.16666666666667	52.8333333333333	8.5	0.04	4.825	5.73333333333333	0.11	0.25	63.2833333333333	0.533333333333333	14.8333333333333	1.55	0.3	0.07	0.110333333333333	25.6353333333333	88.8	10.8	0.4	NA
SAMN39447488	Successfully loaded	F-R-343_ITS			root metagenome	2023	Greenhouse [ENVO_03600087]	rhizosphere environment [ENVO_01000999]	greenhouse soil [ENVO_00005780]	USA: Pullman, Washington	Ceanothus velutinus	NA																																																																																							Q343	D	1Burn_W4	1	Snowbrush	F-R-343_S250_L001_R1_001.fastq.gz	F-R-343_S250_L001_R2_001.fastq.gz	2	0	13	2.2	4.2	0	0.2285	0.4425	F-R-343	4	1	4.16666666666667	10.4333333333333	8.33333333333333	72.3333333333333	9.66666666666667	0.05	5.97666666666667	6	0.033333333333333	0.333333333333333	12.2	0.733333333333333	20.6666666666667	1.5	0.333333333333333	0.056666666666667	0.103	17.1983333333333	88.8	10.8	0.4	NA
SAMN39447489	Successfully loaded	F-R-344_ITS			root metagenome	2023	Greenhouse [ENVO_03600087]	rhizosphere environment [ENVO_01000999]	greenhouse soil [ENVO_00005780]	USA: Pullman, Washington	Ceanothus velutinus	NA																																																																																							Q344	D	1Burn_W3	1	Snowbrush	F-R-344_S262_L001_R1_001.fastq.gz	F-R-344_S262_L001_R2_001.fastq.gz	2	0	8	2	4.5	NA	0.1231	0.2307	F-R-344	3	1	1.7	4.96666666666667	7.33333333333333	61.6666666666667	11.3333333333333	0.07	5.18333333333333	6.36666666666667	0.416666666666667	0.1	10.1	0.666666666666667	15.3333333333333	2.03333333333333	0.3	0.04	0.099	27.1886666666667	82.8	16.8	0.4	NA
SAMN39447490	Successfully loaded	F-R-345_ITS			root metagenome	2023	Greenhouse [ENVO_03600087]	rhizosphere environment [ENVO_01000999]	greenhouse soil [ENVO_00005780]	USA: Pullman, Washington	Abies grandis	NA																																																																																							Q345	D	1Burn_W3	1	GrandFir	F-R-345_S360_L001_R1_001.fastq.gz	F-R-345_S360_L001_R2_001.fastq.gz	1	1	6	0.5	5.5	NA	0.0716	0.1621	F-R-345	3	1	1.7	4.96666666666667	7.33333333333333	61.6666666666667	11.3333333333333	0.07	5.18333333333333	6.36666666666667	0.416666666666667	0.1	10.1	0.666666666666667	15.3333333333333	2.03333333333333	0.3	0.04	0.099	27.1886666666667	82.8	16.8	0.4	NA
SAMN39447491	Successfully loaded	F-R-346_ITS			root metagenome	2023	Greenhouse [ENVO_03600087]	rhizosphere environment [ENVO_01000999]	greenhouse soil [ENVO_00005780]	USA: Pullman, Washington	Ceanothus velutinus	NA																																																																																							Q346	D	3Burn_W5	3	Snowbrush	F-R-346_S274_L001_R1_001.fastq.gz	F-R-346_S274_L001_R2_001.fastq.gz	5	0	10	2.6	5.2	0	0.2685	0.6795	F-R-346	5	3	14.5333333333333	7.16666666666667	7	82	4.33333333333333	0.153333333333333	7.07333333333333	6.3	0.113333333333333	0.866666666666667	15.5666666666667	0.833333333333333	23	4.96666666666667	0.566666666666667	0.05	0.239333333333333	17.4663333333333	86.8	10.8	2.4	NA
SAMN39447492	Successfully loaded	F-R-347_ITS			root metagenome	2023	Greenhouse [ENVO_03600087]	rhizosphere environment [ENVO_01000999]	greenhouse soil [ENVO_00005780]	USA: Pullman, Washington	Abies grandis	NA																																																																																							Q347	D	0Burn_W2	0	GrandFir	F-R-347_S372_L001_R1_001.fastq.gz	F-R-347_S372_L001_R2_001.fastq.gz	1	2	27	1.3	4.3	NA	0.0913	0.2245	F-R-347	2	0	1.33333333333333	8.1	7.66666666666667	92.3333333333333	6	0.043333333333333	6.40666666666667	6.16666666666667	0.086666666666667	0.266666666666667	16	0.433333333333333	29	1.83333333333333	0.333333333333333	0.036666666666667	0.166333333333333	26.2156666666667	80.8	18.8	0.4	NA
SAMN39447493	Successfully loaded	F-R-348_ITS			root metagenome	2023	Greenhouse [ENVO_03600087]	rhizosphere environment [ENVO_01000999]	greenhouse soil [ENVO_00005780]	USA: Pullman, Washington	Abies grandis	NA																																																																																							Q348	ND	1Burn_W4	1	GrandFir	F-R-348_S193_L001_R1_001.fastq.gz	F-R-348_S193_L001_R2_001.fastq.gz	1	4	23	1.5	5.8	NA	0.1768	0.2907	F-R-348	4	1	4.16666666666667	10.4333333333333	8.33333333333333	72.3333333333333	9.66666666666667	0.05	5.97666666666667	6	0.033333333333333	0.333333333333333	12.2	0.733333333333333	20.6666666666667	1.5	0.333333333333333	0.056666666666667	0.103	17.1983333333333	88.8	10.8	0.4	NA
SAMN39447494	Successfully loaded	F-R-349_ITS			root metagenome	2023	Greenhouse [ENVO_03600087]	rhizosphere environment [ENVO_01000999]	greenhouse soil [ENVO_00005780]	USA: Pullman, Washington	Ceanothus velutinus	NA																																																																																							Q349	ND	0Burn_W2	0	Snowbrush	F-R-349_S286_L001_R1_001.fastq.gz	F-R-349_S286_L001_R2_001.fastq.gz	1	0	17	3	6.4	7	0.4471	0.9793	F-R-349	2	0	1.33333333333333	8.1	7.66666666666667	92.3333333333333	6	0.043333333333333	6.40666666666667	6.16666666666667	0.086666666666667	0.266666666666667	16	0.433333333333333	29	1.83333333333333	0.333333333333333	0.036666666666667	0.166333333333333	26.2156666666667	80.8	18.8	0.4	NA
SAMN39447495	Successfully loaded	F-R-350_ITS			root metagenome	2023	Greenhouse [ENVO_03600087]	rhizosphere environment [ENVO_01000999]	greenhouse soil [ENVO_00005780]	USA: Pullman, Washington	Abies grandis	NA																																																																																							Q350	D	3Burn_W6	3	GrandFir	F-R-350_S205_L001_R1_001.fastq.gz	F-R-350_S205_L001_R2_001.fastq.gz	1	4	16	1.5	5.1	NA	0.0968	0.2494	F-R-350	6	3	8.53333333333333	6.2	7.66666666666667	59.3333333333333	4.66666666666667	0.103333333333333	5.67	5.73333333333333	0.053333333333333	0.733333333333333	10.2333333333333	0.766666666666667	23	2.86666666666667	0.4	0.046666666666667	0.156666666666667	21.452	90.8	8.8	0.4	NA
SAMN39447496	Successfully loaded	F-R-351_ITS			root metagenome	2023	Greenhouse [ENVO_03600087]	rhizosphere environment [ENVO_01000999]	greenhouse soil [ENVO_00005780]	USA: Pullman, Washington	Ceanothus velutinus	NA																																																																																							Q351	D	0Burn_W2	0	Snowbrush	F-R-351_S203_L001_R1_001.fastq.gz	F-R-351_S203_L001_R2_001.fastq.gz	1	0	4	0.7	2.8	0	0.0415	0.2437	F-R-351	2	0	1.33333333333333	8.1	7.66666666666667	92.3333333333333	6	0.043333333333333	6.40666666666667	6.16666666666667	0.086666666666667	0.266666666666667	16	0.433333333333333	29	1.83333333333333	0.333333333333333	0.036666666666667	0.166333333333333	26.2156666666667	80.8	18.8	0.4	NA
SAMN39447497	Successfully loaded	F-R-352_ITS			root metagenome	2023	Greenhouse [ENVO_03600087]	rhizosphere environment [ENVO_01000999]	greenhouse soil [ENVO_00005780]	USA: Pullman, Washington	Ceanothus velutinus	NA																																																																																							Q352	ND	1Burn_W4	1	Snowbrush	F-R-352_S215_L001_R1_001.fastq.gz	F-R-352_S215_L001_R2_001.fastq.gz	1	0	23	3.3	4.5	0	0.3136	0.3081	F-R-352	4	1	4.16666666666667	10.4333333333333	8.33333333333333	72.3333333333333	9.66666666666667	0.05	5.97666666666667	6	0.033333333333333	0.333333333333333	12.2	0.733333333333333	20.6666666666667	1.5	0.333333333333333	0.056666666666667	0.103	17.1983333333333	88.8	10.8	0.4	NA
SAMN39447498	Successfully loaded	F-R-353_ITS			root metagenome	2023	Greenhouse [ENVO_03600087]	rhizosphere environment [ENVO_01000999]	greenhouse soil [ENVO_00005780]	USA: Pullman, Washington	Ceanothus velutinus	NA																																																																																							Q353	ND	1Burn_W3	1	Snowbrush	F-R-353_S227_L001_R1_001.fastq.gz	F-R-353_S227_L001_R2_001.fastq.gz	1	0	1	0.8	4	0	0.0393	NA	F-R-353	3	1	1.7	4.96666666666667	7.33333333333333	61.6666666666667	11.3333333333333	0.07	5.18333333333333	6.36666666666667	0.416666666666667	0.1	10.1	0.666666666666667	15.3333333333333	2.03333333333333	0.3	0.04	0.099	27.1886666666667	82.8	16.8	0.4	NA
SAMN39447499	Successfully loaded	F-R-354_ITS			root metagenome	2023	Greenhouse [ENVO_03600087]	rhizosphere environment [ENVO_01000999]	greenhouse soil [ENVO_00005780]	USA: Pullman, Washington	Abies grandis	NA																																																																																							Q354	ND	Sterile	NA	GrandFir	F-R-354_S338_L001_R1_001.fastq.gz	F-R-354_S338_L001_R2_001.fastq.gz	1	3	16	1.6	4.5	NA	0.0903	0.144	F-R-354	Sterile	NA	2.45	19.1	6.16666666666667	52.8333333333333	8.5	0.04	4.825	5.73333333333333	0.11	0.25	63.2833333333333	0.533333333333333	14.8333333333333	1.55	0.3	0.07	0.110333333333333	25.6353333333333	88.8	10.8	0.4	NA
SAMN39447500	Successfully loaded	F-R-355_ITS			root metagenome	2023	Greenhouse [ENVO_03600087]	rhizosphere environment [ENVO_01000999]	greenhouse soil [ENVO_00005780]	USA: Pullman, Washington	Ceanothus velutinus	NA																																																																																							Q355	ND	3Burn_W6	3	Snowbrush	F-R-355_S239_L001_R1_001.fastq.gz	F-R-355_S239_L001_R2_001.fastq.gz	1	0	2	0.6	5	0	0.0358	NA	F-R-355	6	3	8.53333333333333	6.2	7.66666666666667	59.3333333333333	4.66666666666667	0.103333333333333	5.67	5.73333333333333	0.053333333333333	0.733333333333333	10.2333333333333	0.766666666666667	23	2.86666666666667	0.4	0.046666666666667	0.156666666666667	21.452	90.8	8.8	0.4	NA
SAMN39447501	Successfully loaded	F-R-356_ITS			root metagenome	2023	Greenhouse [ENVO_03600087]	rhizosphere environment [ENVO_01000999]	greenhouse soil [ENVO_00005780]	USA: Pullman, Washington	Ceanothus velutinus	NA																																																																																							Q356	D	3Burn_W6	3	Snowbrush	F-R-356_S251_L001_R1_001.fastq.gz	F-R-356_S251_L001_R2_001.fastq.gz	6	NA	NA	NA	NA	11	0.0924	0.2423	F-R-356	6	3	8.53333333333333	6.2	7.66666666666667	59.3333333333333	4.66666666666667	0.103333333333333	5.67	5.73333333333333	0.053333333333333	0.733333333333333	10.2333333333333	0.766666666666667	23	2.86666666666667	0.4	0.046666666666667	0.156666666666667	21.452	90.8	8.8	0.4	NA
SAMN39447502	Successfully loaded	F-R-357_ITS			root metagenome	2023	Greenhouse [ENVO_03600087]	rhizosphere environment [ENVO_01000999]	greenhouse soil [ENVO_00005780]	USA: Pullman, Washington	Abies grandis	NA																																																																																							Q357	ND	1Burn_W3	1	GrandFir	F-R-357_S350_L001_R1_001.fastq.gz	F-R-357_S350_L001_R2_001.fastq.gz	1	1	0	0	3.5	NA	0.0333	NA	F-R-357	3	1	1.7	4.96666666666667	7.33333333333333	61.6666666666667	11.3333333333333	0.07	5.18333333333333	6.36666666666667	0.416666666666667	0.1	10.1	0.666666666666667	15.3333333333333	2.03333333333333	0.3	0.04	0.099	27.1886666666667	82.8	16.8	0.4	NA
SAMN39447503	Successfully loaded	F-R-358_ITS			root metagenome	2023	Greenhouse [ENVO_03600087]	rhizosphere environment [ENVO_01000999]	greenhouse soil [ENVO_00005780]	USA: Pullman, Washington	Abies grandis	NA																																																																																							Q358	ND	3Burn_W6	3	GrandFir	F-R-358_S362_L001_R1_001.fastq.gz	F-R-358_S362_L001_R2_001.fastq.gz	1	3	31	2.5	6	NA	0.105	0.1441	F-R-358	6	3	8.53333333333333	6.2	7.66666666666667	59.3333333333333	4.66666666666667	0.103333333333333	5.67	5.73333333333333	0.053333333333333	0.733333333333333	10.2333333333333	0.766666666666667	23	2.86666666666667	0.4	0.046666666666667	0.156666666666667	21.452	90.8	8.8	0.4	NA
SAMN39447504	Successfully loaded	F-R-359_ITS			root metagenome	2023	Greenhouse [ENVO_03600087]	rhizosphere environment [ENVO_01000999]	greenhouse soil [ENVO_00005780]	USA: Pullman, Washington	Ceanothus velutinus	NA																																																																																							Q359	ND	Sterile	NA	Snowbrush	F-R-359_S263_L001_R1_001.fastq.gz	F-R-359_S263_L001_R2_001.fastq.gz	1	0	10	2	3.5	0	0.1521	0.2973	F-R-359	Sterile	NA	2.45	19.1	6.16666666666667	52.8333333333333	8.5	0.04	4.825	5.73333333333333	0.11	0.25	63.2833333333333	0.533333333333333	14.8333333333333	1.55	0.3	0.07	0.110333333333333	25.6353333333333	88.8	10.8	0.4	NA
SAMN39447505	Successfully loaded	F-R-360_ITS			root metagenome	2023	Greenhouse [ENVO_03600087]	rhizosphere environment [ENVO_01000999]	greenhouse soil [ENVO_00005780]	USA: Pullman, Washington	Ceanothus velutinus	NA																																																																																							Q360	D	0Burn_W1	0	Snowbrush	F-R-360_S275_L001_R1_001.fastq.gz	F-R-360_S275_L001_R2_001.fastq.gz	1	0	8	1.5	3.7	1	0.0946	0.164	F-R-360	1	0	1.36666666666667	10.0666666666667	10	108	12	0.036666666666667	7.89333333333333	5.96666666666667	0.096666666666667	0.733333333333333	26.3	0.533333333333333	58	1.66666666666667	0.4	0.043333333333333	0.179	26.3323333333333	80.8	18.8	0.4	NA
SAMN39447506	Successfully loaded	F-R-361_ITS			root metagenome	2023	Greenhouse [ENVO_03600087]	rhizosphere environment [ENVO_01000999]	greenhouse soil [ENVO_00005780]	USA: Pullman, Washington	Ceanothus velutinus	NA																																																																																							Q361	ND	0Burn_W1	0	Snowbrush	F-R-361_S287_L001_R1_001.fastq.gz	F-R-361_S287_L001_R2_001.fastq.gz	1	0	4	1	4	0	0.0618	0.1529	F-R-361	1	0	1.36666666666667	10.0666666666667	10	108	12	0.036666666666667	7.89333333333333	5.96666666666667	0.096666666666667	0.733333333333333	26.3	0.533333333333333	58	1.66666666666667	0.4	0.043333333333333	0.179	26.3323333333333	80.8	18.8	0.4	NA
SAMN39447507	Successfully loaded	F-R-362_ITS			root metagenome	2023	Greenhouse [ENVO_03600087]	rhizosphere environment [ENVO_01000999]	greenhouse soil [ENVO_00005780]	USA: Pullman, Washington	Abies grandis	NA																																																																																							Q362	D	0Burn_W1	0	GrandFir	F-R-362_S374_L001_R1_001.fastq.gz	F-R-362_S374_L001_R2_001.fastq.gz	2	1	11	0.3	5	NA	0.0598	0.2399	F-R-362	1	0	1.36666666666667	10.0666666666667	10	108	12	0.036666666666667	7.89333333333333	5.96666666666667	0.096666666666667	0.733333333333333	26.3	0.533333333333333	58	1.66666666666667	0.4	0.043333333333333	0.179	26.3323333333333	80.8	18.8	0.4	NA
SAMN39447508	Successfully loaded	F-R-363_ITS			root metagenome	2023	Greenhouse [ENVO_03600087]	rhizosphere environment [ENVO_01000999]	greenhouse soil [ENVO_00005780]	USA: Pullman, Washington	Abies grandis	NA																																																																																							Q363	D	1Burn_W4	1	GrandFir	F-R-363_S291_L001_R1_001.fastq.gz	F-R-363_S291_L001_R2_001.fastq.gz	1	1	0	0	2.8	NA	0.0259	NA	F-R-363	4	1	4.16666666666667	10.4333333333333	8.33333333333333	72.3333333333333	9.66666666666667	0.05	5.97666666666667	6	0.033333333333333	0.333333333333333	12.2	0.733333333333333	20.6666666666667	1.5	0.333333333333333	0.056666666666667	0.103	17.1983333333333	88.8	10.8	0.4	NA
SAMN39447509	Successfully loaded	F-R-364_ITS			root metagenome	2023	Greenhouse [ENVO_03600087]	rhizosphere environment [ENVO_01000999]	greenhouse soil [ENVO_00005780]	USA: Pullman, Washington	Ceanothus velutinus	NA																																																																																							Q364	ND	3Burn_W5	3	Snowbrush	F-R-364_S204_L001_R1_001.fastq.gz	F-R-364_S204_L001_R2_001.fastq.gz	1	0	14	2.8	5	0	0.2686	0.3893	F-R-364	5	3	14.5333333333333	7.16666666666667	7	82	4.33333333333333	0.153333333333333	7.07333333333333	6.3	0.113333333333333	0.866666666666667	15.5666666666667	0.833333333333333	23	4.96666666666667	0.566666666666667	0.05	0.239333333333333	17.4663333333333	86.8	10.8	2.4	NA
SAMN39447794	Successfully loaded	F-A-W1	Source inoculum from Site1: sample F-A-W1		root metagenome	2023	Greenhouse [ENVO_03600087]	rhizosphere environment [ENVO_01000999]	greenhouse soil [ENVO_00005780]	USA: Pullman, Washington	NA	NA																																																																																												F-A-W1_S228_L001_R1_001.fastq.gz	F-A-W1_S228_L001_R2_001.fastq.gz	NA	NA	NA	NA	NA	NA	NA	NA	F-A-W1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Site1
SAMN39447795	Successfully loaded	F-A-W2	Source inoculum from Site2: sample F-A-W2		root metagenome	2023	Greenhouse [ENVO_03600087]	rhizosphere environment [ENVO_01000999]	greenhouse soil [ENVO_00005780]	USA: Pullman, Washington	NA	NA																																																																																												F-A-W2_S264_L001_R1_001.fastq.gz	F-A-W2_S264_L001_R2_001.fastq.gz	NA	NA	NA	NA	NA	NA	NA	NA	F-A-W2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Site2
SAMN39447796	Successfully loaded	F-A-W3	Source inoculum from Site3: sample F-A-W3		root metagenome	2023	Greenhouse [ENVO_03600087]	rhizosphere environment [ENVO_01000999]	greenhouse soil [ENVO_00005780]	USA: Pullman, Washington	NA	NA																																																																																												F-A-W3_S289_L001_R1_001.fastq.gz	F-A-W3_S289_L001_R2_001.fastq.gz	NA	NA	NA	NA	NA	NA	NA	NA	F-A-W3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Site3
SAMN39447797	Successfully loaded	F-A-W4	Source inoculum from Site4: sample F-A-W4		root metagenome	2023	Greenhouse [ENVO_03600087]	rhizosphere environment [ENVO_01000999]	greenhouse soil [ENVO_00005780]	USA: Pullman, Washington	NA	NA																																																																																												F-A-W4_S325_L001_R1_001.fastq.gz	F-A-W4_S325_L001_R2_001.fastq.gz	NA	NA	NA	NA	NA	NA	NA	NA	F-A-W4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Site4
SAMN39447798	Successfully loaded	F-A-W5	Source inoculum from Site5: sample F-A-W5		root metagenome	2023	Greenhouse [ENVO_03600087]	rhizosphere environment [ENVO_01000999]	greenhouse soil [ENVO_00005780]	USA: Pullman, Washington	NA	NA																																																																																												F-A-W5_S361_L001_R1_001.fastq.gz	F-A-W5_S361_L001_R2_001.fastq.gz	NA	NA	NA	NA	NA	NA	NA	NA	F-A-W5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Site5
SAMN39447799	Successfully loaded	F-A-W6	Source inoculum from Site6: sample F-A-W6		root metagenome	2023	Greenhouse [ENVO_03600087]	rhizosphere environment [ENVO_01000999]	greenhouse soil [ENVO_00005780]	USA: Pullman, Washington	NA	NA																																																																																												F-A-W6_S302_L001_R1_001.fastq.gz	F-A-W6_S302_L001_R2_001.fastq.gz	NA	NA	NA	NA	NA	NA	NA	NA	F-A-W6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Site6
